27565117	15.5933247	32.5356502	city	الخرطوم Khartoum	Khartoum	Хартум	2682431	"admin_level":"2","capital":"yes","ele":"382","is_capital":"country","is_in":"Khartoum, Sudan","is_in:continent":"Africa","is_in:country":"Sudan","is_in:country_code":"SD","is_in:iso_3166_2":"SD-KH","name":"الخرطوم Khartoum","name:af":"Khartoem","name:ak":"Khartoum","name:am":"ካርቱም","name:ar":"الخرطوم","name:arz":"الخرطوم","name:az":"Xartum","name:bcl":"Khartoum","name:be":"Хартум","name:bg":"Хартум","name:bo":"ཁར་ཏུམ།","name:br":"C'hartoum","name:bs":"Kartum","name:ckb":"خەرتووم","name:cs":"Chartúm","name:cv":"Хартум","name:cy":"Khartoum","name:da":"Khartoum","name:de":"Khartum","name:el":"Χαρτούμ","name:en":"Khartoum","name:eo":"Ĥartumo","name:es":"Jartum","name:et":"Hartum","name:fa":"خارطوم","name:fo":"Khartoum","name:fr":"Khartoum","name:fy":"Kartûm","name:ga":"Cartúm","name:gd":"Khartoum","name:gl":"Khartún - الخرطوم","name:he":"חרטום","name:hi":"खार्तूम","name:hif":"Khartoum","name:hr":"Kartum","name:ht":"Kartoum","name:hu":"Kartúm","name:hy":"Խարթում","name:id":"Khartoum","name:ie":"Cartum","name:io":"Khartoum","name:is":"Kartúm","name:ja":"ハルツーム","name:jv":"Khartoum","name:ka":"ხარტუმი","name:kn":"ಖಾರ್ತೂಮ್","name:ko":"하르툼","name:ku":"Xertûm","name:ky":"Хартум","name:la":"Khartumensis Urbs","name:lt":"Chartumas","name:lv":"Hartūma","name:mk":"Картум","name:mr":"खार्टूम","name:mrj":"Хартум","name:ms":"Khartoum","name:my":"ခါတွမ်းမြို့","name:nl":"Khartoem","name:nn":"Khartoum","name:no":"Khartoum","name:nov":"Kartum","name:oc":"Khartom","name:os":"Хартум","name:pl":"Chartum","name:pms":"Khartoum","name:pnb":"خرطوم","name:pt":"Cartum","name:ro":"Khartoum","name:ru":"Хартум","name:sco":"Khartoum","name:sh":"Kartum","name:simple":"Khartoum","name:sk":"Chartúm","name:sl":"Kartum","name:so":"Khartuum","name:sr":"Картум","name:sv":"Khartoum","name:sw":"Khartoum","name:ta":"கர்த்தூம்","name:tg":"Хартум","name:th":"คาร์ทูม","name:tl":"Khartoum","name:tr":"Hartum","name:tt":"Хартум","name:udm":"Хартум","name:ug":"خارتۇم","name:uk":"Хартум","name:ur":"خرطوم","name:vec":"Khartoum","name:vi":"Khartoum","name:war":"Khartoum","name:wo":"Xartum","name:wuu":"Al-Khartoum","name:yo":"Khartoum","name:zh":"喀土穆","name:zh-min-nan":"Khartoum","place":"city","population":"2682431","population:date":"2012","wikipedia":"de:Khartum"
27565120	30.0170059	31.2134513	city	الجيزة	Giza	Гиза	2681863	"name":"الجيزة","note":"reverted to arabic","is_in":"Giza, Egypt","place":"city","name:ar":"الجيزة","name:de":"Giseh","name:en":"Giza","name:ru":"Гиза","int_name":"Giza","population":"2681863"
27565124	6.4550575	3.3941795	city	Lagos	No data	Лагос	10404112	"admin_level":"4","capital":"4","ele":"5","is_in:iso_3166_2":"NG-LA","name":"Lagos","name:hi":"लागोस्","name:kn":"ಲಾಗೋಸ್","name:ru":"Лагос","name:uk":"Лаґос","place":"city","population":"10404112","rank":"0","source:population":"wikipedia, calculated 2012","wikidata":"Q8673","wikipedia":"en:Lagos"
32675806	-33.9289049	18.4172485	city	Cape Town	No data	Кейптаун	3500000	"name":"Cape Town","rank":"0","is_in":"Western Cape, South Africa","place":"city","source":"sagns","capital":"yes","name:af":"Kaapstad","name:cs":"Kapské město","name:da":"Kapstaden","name:de":"Kapstadt","name:es":"Ciudad del Cabo","name:fi":"Kapkaupunki","name:fr":"Le Cap","name:he":"קייפטאון","name:hu":"Fokváros","name:is":"Höfðaborg","name:it":"Città del Capo","name:ja":"ケープ タウン","name:kn":"ಕೇಪ್ಟೌನ್","name:lt":"Keiptaunas","name:nl":"Kaapstad","name:pl":"Kapsztad","name:pt":"Cidade do Cabo","name:ru":"Кейптаун","name:sk":"Kapské mesto","name:sr":"Кејптаун","name:sv":"Kapstaden","name:xh":"iKapa","name:zh":"開普敦","sagns_id":"91634","wikipedia":"fr:Le Cap","population":"3500000","admin_level":"2","is_in:state":"Western Cape","is_in:country":"South Africa","is_in:continent":"Africa","is_in:country_code":"ZA","capital:legislative":"yes"
34684808	2.0427779	45.3385636	city	Muqdisho	Mogadishu	Могадишо	1700000	"name":"Muqdisho","is_in":"Banaadir, Somalia","place":"city","capital":"yes","name:af":"Mogadisjoe","name:am":"ሞቃዲሾ","name:an":"Mogadixo","name:ar":"مقديشو","name:az":"Moqadişo","name:be":"Магадыша","name:bg":"Могадишу","name:bn":"মোগাদিশু","name:bo":"མོ་ག་དི་ཤུ།","name:br":"Muqdisho","name:bs":"Mogadiš","name:ca":"Mogadixo","name:cs":"Mogadišu","name:cy":"Mogadishu","name:da":"Mogadishu","name:de":"Mogadischu","name:el":"Μογκαντίσου","name:en":"Mogadishu","name:eo":"Mogadiŝo","name:es":"Mogadiscio","name:et":"Muqdisho","name:eu":"Muqdisho","name:fa":"موگادیشو","name:fi":"Mogadishu","name:fo":"Mogadishu","name:fr":"Mogadiscio","name:fy":"Mogadisjû","name:ga":"Mogaidisiú","name:gd":"Mogadishu","name:gl":"Mogadixo","name:he":"מוגדישו","name:hi":"मोगादीशू","name:hr":"Mogadišu","name:ht":"Moukdicho","name:hu":"Mogadishu","name:hy":"Մոգադիշո","name:id":"Mogadishu","name:ie":"Mogadishu","name:io":"Mogadishu","name:is":"Mógadisjú","name:it":"Mogadiscio","name:ja":"モガディシュ","name:jv":"Mogadishu","name:ka":"მოგადიშო","name:kk":"Могадишо қаласы","name:kn":"ಮೊಗದಿಶು","name:ko":"모가디슈","name:ku":"Mogadîşu","name:ky":"Могадишо","name:la":"Mogadiscio","name:lt":"Mogadišas","name:lv":"Mogadīšo","name:mk":"Могадишу","name:mr":"मोगादिशू","name:ms":"Mogadishu","name:nl":"Mogadishu","name:nn":"Mogadishu","name:no":"Mogadishu","name:oc":"Mogadisho","name:pl":"Mogadiszu","name:pt":"Mogadíscio","name:ro":"Mogadishu","name:ru":"Могадишо","name:rw":"Mogadishu","name:sh":"Mogadishu","name:sk":"Mogadišo","name:sl":"Mogadiš","name:so":"Muqdisho","name:sr":"Могадишу","name:sv":"Mogadishu","name:sw":"Mogadishu","name:ta":"மொகடிசு","name:tg":"Могадишо","name:th":"โมกาดิชู","name:tl":"Mogadishu","name:tr":"Mogadişu","name:uk":"Моґадішо","name:ur":"موغادیشو","name:vi":"Mogadishu","name:wo":"Mogadisu","name:yo":"Mogadishu","name:zh":"摩加迪沙","alt_name":"Xamar","int_name":"Mogadishu","name:ace":"Mogadishu","name:bcl":"Mogadishu","name:ckb":"مۆگادیشو","name:hif":"Mogadishu","name:lij":"Mogadiscio","name:lmo":"Mugadiss","name:nov":"Mogadishu","name:pap":"Mogadishu","name:pms":"Mogadiss","name:pnb":"موگادیشو","name:sco":"Mogadishu","name:udm":"Могадишо","name:vec":"Mogadiscio","name:war":"Mogadishu","wikipedia":"de:Mogadischu","is_capital":"country","population":"1700000","admin_level":"2","name:simple":"Mogadishu","is_in:country":"Somalia","name:be-tarask":"Магадзішу","is_in:continent":"Africa","name:zh-min-nan":"Mogadishu","is_in:country_code":"SO"
243777014	5.335194	-4.075756	city	Yopougon	No data	No data	1375020	"name":"Yopougon","is_in":"Abidjan;Région des Lagunes;Côte d’Ivoire;Africa","place":"city","wikipedia":"fr:Yopougon","population":"1375020","short_name":"Yop","is_in:country":"Côte d’Ivoire","is_in:continent":"Africa"
261702404	6.698081	-1.6230404	city	Kumasi	No data	Кумаси	1517000	"url":"http://www.ghanaweb.com/GhanaHomePage/geography/kumasi.php","name":"Kumasi","place":"city","capital":"4","name:lt":"Kumasis","name:ru":"Кумаси","name:uk":"Кумасі","name:zh":"库马西","wikidata":"Q182059","wikipedia":"en:Kumasi","population":"1517000","is_in:state":"Ashanti Region","is_in:county":"Kumasi Metropolitan District","is_in:country":"Ghana","is_in:continent":"Africa"
261833893	-26.205	28.0497222	city	Johannesburg	Johannesburg	Йоханнесбург	4435000	"ele":"1753","name":"Johannesburg","is_in":"Gauteng, South Africa","place":"city","source":"sagns","name:en":"Johannesburg","name:fr":"Johannesbourg","name:hi":"जोहान्सबर्ग","name:ja":"ヨハネスブルグ","name:kn":"ಜೊಹಣೆಸ್ಬೆರ್ಗ್","name:pt":"Joanesburgo","name:ru":"Йоханнесбург","name:uk":"Йоханнесбург","name:zh":"約翰内斯堡","name:zu":"iGoli","sagns_id":"79551","wikipedia":"en:Johannesburg","population":"4435000","postal_code":"2001","is_in:country":"South Africa","is_in:continent":"Africa","is_in:iso_3166_2":"ZA-GP","is_in:country_code":"ZA"
271613766	30.0488185	31.2436663	city	القاهرة	Cairo	Каир	9120350	"ele":"68","name":"القاهرة","note":"reverted to arabic","rank":"0","is_in":"Cairo, Egypt","place":"city","capital":"yes","name:af":"Kaïro","name:ak":"Cairo","name:am":"ካይሮ","name:an":"O Caire","name:ar":"القاهرة","name:az":"Qahirə","name:ba":"Ҡәһир","name:be":"Каір","name:bg":"Кайро","name:bn":"কায়রো","name:bo":"ཁ་ཡི་རོ","name:br":"Kaero","name:bs":"Kairo","name:ca":"el Caire","name:cs":"Káhira","name:cv":"Каир","name:cy":"Cairo","name:da":"Kairo","name:de":"Kairo","name:el":"Κάιρο","name:en":"Cairo","name:es":"El Cairo","name:et":"Kairo","name:fa":"قاهره","name:fi":"Kairo","name:fo":"Keiro","name:fr":"Le Caire","name:ga":"Caireo","name:gd":"Cairo","name:gl":"O Cairo - القاهرة","name:gv":"Cairo","name:he":"קהיר","name:hi":"काहिरा","name:hr":"Kairo","name:ht":"Li Kè","name:hu":"Kairó","name:hy":"Կահիրե","name:ie":"Cairo","name:is":"Kaíró","name:it":"Il Cairo","name:ja":"カイロ","name:ka":"კაირო","name:kk":"Әл-Қаһира","name:kl":"Cairo","name:kn":"ಕೈರೋ","name:ko":"카이로","name:ku":"Qahîre","name:kv":"Каир","name:kw":"Cairo","name:ky":"Каир","name:la":"Cairus","name:lt":"Kairas","name:lv":"Kaira","name:mk":"Каиро","name:ml":"കെയ്റോ","name:mn":"Каир","name:mr":"कैरो","name:ms":"Kaherah","name:my":"ကိုင်ရိုမြို့","name:nl":"Caïro","name:oc":"Lo Caire","name:os":"Каир","name:pl":"Kair","name:ps":"قاهره","name:pt":"Cairo","name:qu":"Qahira","name:rm":"Cairo","name:ro":"Cairo","name:ru":"Каир","name:sc":"Cairo","name:se":"Cairo","name:sk":"Káhira","name:so":"Qaahiro","name:sq":"Kajro","name:sr":"Каиро","name:sv":"Kairo","name:ta":"கெய்ரோ","name:te":"కైరో","name:tg":"Қоҳира","name:th":"ไคโร","name:tk":"Kair","name:tl":"Cairo","name:tr":"Kahire","name:tt":"Каһирә","name:ug":"كايرو","name:uk":"Каїр","name:ur":"قاہرہ","name:uz":"Qohira","name:vi":"Cairo","name:vo":"Kahirä","name:wa":"El Caire","name:wo":"Xayra","name:yi":"קיירא","name:yo":"Káírò","name:zh":"開羅","int_name":"Cairo","name:ace":"Al-Qahirah","name:arz":"القاهره","name:bcl":"Cairo","name:ceb":"Cairo","name:ckb":"قاھیرە","name:crh":"Qaire","name:diq":"Qahire","name:ext":"El Cairu","name:frp":"Lo Cayiro","name:hif":"Cairo","name:ilo":"Cairo","name:lbe":"Кьагьира","name:lez":"Каир","name:lij":"O Cairo","name:lmo":"El Cairo","name:mdf":"Каир","name:mhr":"Каир","name:mrj":"Каир","name:mwl":"Cairo","name:mzn":"قاهره","name:nah":"El Cairo","name:nap":"Il cairo","name:new":"कायरो","name:pms":"Ël Càiro","name:pnb":"قاہرہ","name:pnt":"Κάιρον","name:rue":"Кагіра","name:sah":"Каир","name:scn":"Cairu","name:sco":"Cairo","name:szl":"Kajir","name:udm":"Каир","name:vec":"El Cairo","name:vls":"Caïro","name:war":"Cairo","name:wuu":"开罗","wikipedia":"ar:القاهرة","is_capital":"country","population":"9120350","admin_level":"2","alt_name:vi":"Cai-rô","name:simple":"Cairo","name:zh-yue":"開羅","old_name:vi":"Kê Thành","name:bat-smg":"Kairs","name:roa-rup":"Cairo","is_in:country":"Egypt","name:roa-tara":"'U Cairo","is_in:continent":"Africa","name:zh-min-nan":"Cairo","is_in:iso_3166_2":"EG-C","is_in:country_code":"EG"
282335934	-17.8317726	31.0456859	city	Harare	No data	Хараре	1606000	"name":"Harare","is_in":"Zimbabwe","place":"city","capital":"yes","name:am":"ሀራሬ","name:ar":"هراري","name:be":"Харарэ","name:bg":"Хараре","name:bo":"ཧ་ར་རི།","name:de":"Harare","name:el":"Χαράρε","name:eo":"Harareo","name:fa":"هراره","name:he":"הארארה","name:hi":"हरारे","name:ht":"Arare","name:hu":"Harare","name:hy":"Հարարե","name:is":"Harare","name:ja":"ハラレ","name:ka":"ჰარარე","name:ko":"하라레","name:ku":"Harare","name:ky":"Хараре","name:la":"Hararensis Urbs","name:lt":"Hararė","name:mk":"Хараре","name:mn":"Хараре","name:mr":"हरारे","name:os":"Хараре","name:pl":"Harare","name:ru":"Хараре","name:sr":"Хараре","name:sv":"Harare","name:ta":"ஹராரே","name:tg":"Хараре","name:th":"ฮาราเร","name:ug":"ھارارې","name:uk":"Хараре","name:ur":"ہرارے","name:wo":"Arare","name:zh":"哈拉雷","name:arz":"هارارى","name:ckb":"ھەرارێ","name:mrj":"Хараре","name:pnb":"ہرارے","name:udm":"Хараре","old_name":"Salisbury","wikipedia":"de:Harare","is_capital":"country","population":"1606000","admin_level":"2","is_in:country":"Zimbabwe","is_in:continent":"Africa","is_in:country_code":"ZW"
289035432	34.0341156	-5.0133482	city	Fès فاس	Fes	Фес	1968150	"name":"Fès فاس","place":"city","capital":"4","name:ar":"فاس","name:de":"Fès","name:en":"Fes","name:es":"Fez","name:fr":"Fès","name:it":"Fes","name:ru":"Фес","name:uk":"Фес","int_name":"Fès","name:ber":"ⴼⴰⵙ","population":"1968150","is_in:region":"Fès-Boulemane","is_in:country":"Morocco","is_in:continent":"Africa","population:date":"2011","is_in:prefecture":"Fès"
299120862	34.0223602	-6.8390357	city	Rabat الرباط	Rabat	Рабат	1650000	"name":"Rabat الرباط","is_in":"Rabat-Salé-Zemmour-Zaer, Morocco","place":"city","capital":"yes","name:am":"ራባት","name:ar":"الرباط","name:be":"Рабат","name:bg":"Рабат","name:bo":"ར་བ་ཐེ།","name:cv":"Рабат","name:da":"Rabat","name:de":"Rabat","name:el":"Ραμπάτ","name:en":"Rabat","name:eo":"Rabato","name:es":"Rabat","name:fa":"رباط","name:fi":"Rabat","name:fr":"Rabat","name:gl":"Rabat - الرباط","name:he":"רבט","name:ht":"Raba","name:hu":"Rabat","name:hy":"Ռաբաթ","name:is":"Rabat","name:ja":"ラバト","name:ka":"რაბატი","name:ko":"라바트","name:ku":"Rabat","name:ky":"Рабат","name:lt":"Rabatas","name:lv":"Rabāta","name:mk":"Рабат","name:mr":"रबात","name:nl":"Rabat","name:os":"Рабат","name:pl":"Rabat","name:ps":"ربات","name:ru":"Рабат","name:sk":"Rabat","name:sr":"Рабат","name:sv":"Rabat","name:ta":"ரபாத்","name:tg":"Рабат","name:th":"ราบัต","name:ug":"رابات","name:uk":"Рабат","name:ur":"رباط","name:vi":"Rabat","name:zh":"拉巴特","int_name":"Rabat","name:ast":"Rabat","name:ber":"ⴻⵔⵔⴱⴰⵟ","name:ckb":"ڕەبات","name:kab":"Rbaṭ","name:mrj":"Рабат","name:mzn":"رباط","name:nah":"Rabāt","name:pnb":"رباط","name:udm":"Рабат","name:xmf":"რაბატი","wikipedia":"fr:Rabat","is_capital":"country","population":"1650000","admin_level":"2","is_in:country":"Morocco","name:be-x-old":"Рабат","is_in:continent":"Africa","population:date":"2011","is_in:country_code":"MA"
299617915	36.775348	3.0600655	city	Alger  الجزائر	Algiers	Алжир	3415811	"addr:country":"DZ","addr:postcode":"16000","admin_level":"4","alt_name":"Al Djazāir","capital":"yes","ele":"10","is_capital":"country","is_in":"Sidi M'Hamed, Alger, Algeria","is_in:continent":"Africa","is_in:country":"Algeria","is_in:country_code":"DZ","is_in:iso_3166_2":"DZ-16","loc_name":"Eddzayer","loc_name_1":"الدزاير","name":"Alger  الجزائر","name:af":"Algiers","name:am":"አልጀርስ","name:an":"Alcher","name:ar":"الجزائر","name:arc":"ܓܙܐܐܪ","name:ast":"Arxel","name:az":"Əlcəzair","name:bat-smg":"Alžīrs","name:be":"Алжыр","name:ber":"ⴷⵣⴰⵢⴻⵔ ⵜⴰⵎⴰⵏⴻⵖⵜ","name:be-x-old":"Альжыр","name:bg":"Алжир","name:bn":"আলজিয়ার্স","name:bo":"ཨཱལ་ཇི་ཡར་སི།","name:bs":"Alžir","name:ca":"Alger","name:ckb":"ئەلجەزیرە","name:cs":"Alžír","name:cv":"Алҫир","name:cy":"Alger","name:da":"Algier","name:de":"Algier","name:diq":"Cezayir","name:el":"Αλγέρι","name:en":"Algiers","name:eo":"Alĝero","name:es":"Argel","name:et":"Alžiir","name:eu":"Aljer","name:ext":"Argel","name:fa":"الجزیره","name:fi":"Alger","name:fo":"Alger","name:fr":"Alger","name:frp":"Alg·èr","name:fy":"Algiers","name:gd":"Algiers","name:gl":"Alxer","name:he":"אלג'יר","name:hi":"आल्जेर","name:hif":"Algiers","name:hr":"Alžir","name:hsb":"Alžěr","name:ht":"Alje","name:hu":"Algír","name:hy":"Ալժիր","name:id":"Aljir","name:ie":"Alger","name:io":"Aljer","name:is":"Algeirsborg","name:it":"Algeri","name:ja":"アルジェ","name:jv":"Aljir","name:ka":"ალჟირი","name:kab":"Dzayer","name:kk":"Алжир","name:kn":"ಆಲ್ಜೇರ್","name:ko":"알제","name:ku":"Cezayir","name:ky":"Алжир шаары","name:la":"Algeria","name:lad":"Arjel","name:lb":"Alger","name:lij":"Algè","name:lmo":"Algeri","name:ln":"Alje","name:lt":"Alžyras","name:lv":"Alžīra","name:mdf":"Алжир","name:mk":"Алжир","name:ml":"അൾജിയേഴ്സ്","name:mr":"अल्जीयर्स","name:mrj":"Алжир","name:ms":"Algiers","name:nah":"Argel","name:nl":"Algiers","name:nn":"Alger","name:no":"Alger","name:nov":"Algiers","name:oc":"Argièr","name:os":"Алжир","name:pap":"Algiers","name:pl":"Algier","name:pms":"Algeri","name:pnb":"الجیرز","name:ps":"الجزيره","name:pt":"Argel","name:ro":"Alger","name:roa-rup":"Alger","name:ru":"Алжир","name:scn":"Algeri","name:sco":"Algiers","name:sh":"Alžir","name:simple":"Algiers","name:sk":"Alžír","name:sl":"Alžir","name:so":"Algiers","name:sr":"Алжир","name:su":"Aljir","name:sv":"Alger","name:sw":"Algiers","name:ta":"அல்ஜியர்ஸ்","name:tg":"Алҷазоир","name:th":"แอลเจียร์","name:tl":"Algiers","name:tr":"Cezayir","name:udm":"Алжир","name:ug":"ئالجىر","name:uk":"Алжир","name:ur":"الجزائر شہر","name:vec":"Algeri","name:vep":"Alžir","name:vi":"Algiers","name:vo":"Cäsair","name:war":"Algiers","name:wo":"Alse","name:yo":"Algiers","name:zh":"阿爾及爾","name:zh-min-nan":"Algiers","name:zh-yue":"阿爾及爾","name:zu":"Algiers","nat_name":"الجزائر","official_name":"الجزائر","old_name":"Icosium","place":"city","population":"3415811","population:date":"2010","ref:ONS":"1601","wikipedia":"fr:Alger"
331136682	3.8689867	11.5213344	city	Yaoundé	Yaounde	Яунде	1817524	"name":"Yaoundé","is_in":"Cameroon","place":"city","capital":"yes","name:am":"ያዉንዴ","name:ar":"ياوندي","name:az":"Yaunde","name:be":"Яундэ","name:bg":"Яунде","name:bo":"ཡོན་དྷི།","name:cs":"Yaoundé","name:de":"Jaunde","name:el":"Γιαουντέ","name:en":"Yaounde","name:eo":"Jaundeo","name:es":"Yaundé","name:eu":"Jaunde","name:fa":"یائونده","name:he":"יאונדה","name:ht":"Yaounde","name:hu":"Yaoundé","name:hy":"Յաունդե","name:io":"Yaounde","name:is":"Jánde","name:ja":"ヤウンデ","name:ka":"იაუნდე","name:ko":"야운데","name:ky":"Яунде","name:la":"Yaunde","name:lt":"Jaundė","name:lv":"Jaunde","name:mk":"Јаунде","name:mr":"याउंदे","name:pl":"Jaunde","name:ru":"Яунде","name:so":"Yawunde","name:sr":"Јаунде","name:sv":"Yaoundé","name:sw":"Yaounde","name:ta":"யாவுண்டே","name:tg":"Яунде","name:th":"ยาอุนเด","name:uk":"Яунде","name:ur":"یاؤندے","name:wo":"Yaunde","name:yi":"יאונדע","name:zh":"雅温得","name:ckb":"یائوندێ","name:mrj":"Яунде","name:nah":"Yaundé","name:nov":"Yaunde","name:pnb":"یاونڈی","name:udm":"Яунде","wikipedia":"fr:Yaoundé","is_capital":"country","population":"1817524","admin_level":"2","is_in:country":"Cameroon","name:be-x-old":"Яундэ","is_in:continent":"Africa","is_in:country_code":"CM"
414081770	34.0448888	-6.8140167	city	ⵙⵍⴰ Salé سلا	No data	No data	1000000	"admin_level":"8","capital":"6","int_name":"Salé","is_in":"Rabat-Zemmour-Zaer,Morocco","is_in:continent":"Africa","is_in:country":"Morocco","is_in:country_code":"MA","name":"ⵙⵍⴰ Salé سلا","name:ar":"سلا","name:de":"Salé","name:fr":"Salé","place":"city","population":"1000000","population:date":"2010"
435903633	-4.2694407	15.2712256	city	Brazzaville	No data	Браззавиль	1018541	"name":"Brazzaville","is_in":"Congo-Brazzaville","place":"city","capital":"yes","name:am":"ብራዛቪል","name:ar":"برازافيل","name:az":"Brazzavil","name:be":"Бразавіль","name:bg":"Бразавил","name:bo":"བ་ར་ཛ་བི་ལི།","name:de":"Brazzaville","name:el":"Μπραζαβίλ","name:eo":"Brazavilo","name:fa":"برازاویل","name:he":"ברזוויל","name:ht":"Brazavil","name:hy":"Բրազավիլ","name:is":"Brazzaville","name:ja":"ブラザヴィル","name:ka":"ბრაზავილი","name:kg":"Mavula","name:ko":"브라자빌","name:la":"Brazzapolis","name:lt":"Brazavilis","name:lv":"Brazavila","name:mk":"Бразавил","name:mr":"ब्राझाव्हिल","name:os":"Браззавиль","name:pl":"Brazzaville","name:ru":"Браззавиль","name:so":"Barasafille","name:sr":"Бразавил","name:sv":"Brazzaville","name:ta":"பிராசவில்லி","name:tg":"Браззавил","name:th":"บราซซาวิล","name:uk":"Браззавіль","name:ur":"برازاویلے","name:wo":"Brasawil","name:zh":"布拉柴維爾","name:ckb":"برازاڤیل","name:nov":"Brazavil","name:pnb":"برازاولے","name:udm":"Браззавиль","wikipedia":"fr:Brazzaville","is_capital":"country","population":"1018541","admin_level":"2","is_in:country":"Congo","is_in:continent":"Africa","is_in:country_code":"CG"
489212228	5.4354869	-4.0290072	city	Abobo	No data	No data	1500000	"name":"Abobo","is_in":"Abidjan;Région des Lagunes;Côte d’Ivoire;Africa","place":"city","population":"1500000"
501517702	5.1127345	7.3643495	city	Aba	Aba	Аба	1020900	"GNS:dsg_code":"PPL","GNS:dsg_string":"populated place","GNS:id":"-1996640","is_in:country":"Nigeria","name":"Aba","name:en":"Aba","name:hu":"Aba","name:lt":"Aba","name:ru":"Аба","place":"city","population":"1020900","source":"GNS","wikipedia":"en:Aba, Abia"
501540880	11.9918671	8.5303654	city	Kano	No data	Кано	2395375	"admin_level":"4","capital":"4","ele":"488","is_in:iso_3166_2":"NG-KN","name":"Kano","name:ar":"كانو","name:be":"Кано","name:bg":"Кано","name:da":"Kano","name:eo":"Kano","name:es":"Kano","name:fr":"Kano","name:gl":"Kano","name:he":"קנו","name:hi":"कऩो","name:id":"Kano","name:ja":"カノ","name:kn":"ಕನೋ","name:ko":"카노","name:lt":"Kanas","name:mk":"Кано","name:nl":"Kano","name:nn":"Kano","name:pl":"Kano","name:ro":"Kano","name:ru":"Кано","name:sr":"Кано","name:ta":"கனோ","name:tr":"Kano","name:uk":"Кано","name:yo":"Kánò","name:zh":"卡諾市","place":"city","population":"2395375","population:date":"2012","source":"GNS","wikidata":"Q182984","wikipedia":"en:Kano"
732125487	4.0429219	9.7061284	city	Douala	Douala	Дуала	2000000	"name":"Douala","is_in":"Cameroon","place":"city","name:de":"Duala","name:en":"Douala","name:ru":"Дуала","name:uk":"Дуала","population":"2000000","is_in:continent":"Africa"
768591737	30.128611	31.242222	city	شبرا الخيمة	Shubra al Khayma	No data	1016722	"name":"شبرا الخيمة","is_in":"Egypt, جمهورية مصر العربية","place":"city","name:ar":"شبرا الخيمة","name:de":"Shubra al Khayma","name:en":"Shubra al Khayma","name:fr":"Shubra al Khayma","alt_name":"شبرا الخيمة","int_name":"Shubra al-Khayma, Shubra al Khayma","name:ar1":"شبرا الخيمة","population":"1016722"
773119937	0.3177137	32.5813539	city	Kampala	No data	Кампала	1516210	"admin_level":"2","capital":"yes","ele":"1155","is_capital":"country","is_in":"Uganda","is_in:continent":"Africa","is_in:country":"Uganda","is_in:country_code":"UG","name":"Kampala","name:am":"ካምፓላ","name:ar":"كامبالا","name:arz":"كامبالا","name:be":"Кампала","name:bg":"Кампала","name:bo":"ཀམ་པ་ལ།","name:ckb":"کامپالا","name:cv":"Кампала","name:de":"Kampala","name:el":"Καμπάλα","name:eo":"Kampalo","name:fa":"کامپالا","name:he":"קמפלה","name:hi":"कंपाला","name:ht":"Kanpala","name:hu":"Kampala","name:hy":"Կամպալա","name:ja":"カンパラ","name:ka":"კამპალა","name:kn":"ಕಂಪಾಲಾ","name:ko":"캄팔라","name:ku":"Kampala","name:ky":"Кампала","name:mk":"Кампала","name:mr":"कंपाला","name:mrj":"Кампала","name:pnb":"کمپالہ","name:ru":"Кампала","name:so":"Kambaala","name:sr":"Кампала","name:sv":"Kampala","name:ta":"கம்பாலா","name:tg":"Кампала","name:th":"กัมปาลา","name:udm":"Кампала","name:ug":"كامپالا","name:uk":"Кампала","name:ur":"کمپالا","name:zh":"坎帕拉","place":"city","population":"1516210","source":"https://en.wikipedia.org/wiki/List_of_cities_and_towns_in_Uganda","wikipedia":"de:Kampala"
